"discretization","discretization_method","min_support","airi_metric","LHS","RHS","rule_support","confidence","coverage","lift","count","conviction","chi_p_adj","mutualInfo","improvement","key_item","LHSsize"
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales,PO4=very high,Temperature=very low}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Puniceispirillales_SAR116 clade_,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000707269155206287,0.818181818181818,0.000864440078585462,5.08367365056818,9,4.61481335952849,0.000202202709100732,0.130849101799297,0.818181818181818,"Bacteria_Proteobacteria_Alphaproteobacteria_Puniceispirillales_SAR116 clade_",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000707269155206287,0.9,0.000785854616895874,5.592041015625,9,8.39056974459725,1.36219458735323e-05,0.164216296707775,0.9,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina,NO2=high,WaterMass=TAW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter,PelagicLayer=Epipelagic,NO2=very low,NH4=very low}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia,NH4=high}","{Classification=Abundant}",0.000943025540275049,0.923076923076923,0.00102161100196464,20.1132771338251,12,12.4033791748527,7.95522504673243e-47,0.327910357799721,0.923076923076923,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ib,WaterMass=WCW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ib",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade II_,PelagicLayer=Bathypelagic}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade II_",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_OM43 clade,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000785854616895874,0.909090909090909,0.000864440078585462,5.64852627840909,10,9.22962671905697,9.77678505376637e-07,0.170588941116608,0.909090909090909,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_OM43 clade",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas,Si=low,WaterMass=TAW}","{Classification=Undetermined}",0.000707269155206287,0.9,0.000785854616895874,5.592041015625,9,8.39056974459725,1.36219458735323e-05,0.164216296707775,0.9,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_HOC36,WaterMass=WCW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_HOC36",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Halieaceae_OM60(NOR5) clade,NO2=very low,Temperature=very high,WaterMass=AW}","{Classification=Undetermined}",0.000785854616895874,0.833333333333333,0.000943025540275049,5.17781575520833,10,5.03434184675835,1.56088445084363e-05,0.138404250774799,0.833333333333333,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Halieaceae_OM60(NOR5) clade",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.0460335182119949,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Nitrincolaceae_,Chl=Unknown,WaterMass=AW}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Nitrincolaceae_",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade,NO2=high,NH4=Unknown}","{Classification=Undetermined}",0.000628683693516699,1,0.000628683693516699,6.21337890625,8,Inf,7.17168620990914e-06,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudohongiellaceae_Pseudohongiella,WaterMass=WCW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudohongiellaceae_Pseudohongiella",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_SAR86 clade_,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000785854616895874,0.909090909090909,0.000864440078585462,5.64852627840909,10,9.22962671905697,9.77678505376637e-07,0.170588941116608,0.909090909090909,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_SAR86 clade_",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Thioglobaceae_Candidatus Thioglobus,Chl=very low,Temperature=high}","{Classification=Abundant}",0.000707269155206287,0.818181818181818,0.000864440078585462,17.8276774595268,9,5.24758349705305,1.2127380587296e-29,0.25598999823493,0.818181818181818,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Thioglobaceae_Candidatus Thioglobus",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Thioglobaceae_SUP05 cluster,NH4=very low,Chl=Unknown}","{Classification=Abundant}",0.000550098231827112,0.875,0.000628683693516699,19.0657106164384,7,7.63284872298625,2.4892873259594e-24,0.278359232907748,0.875,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Thioglobaceae_SUP05 cluster",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_SAR324 clade(Marine group B)__,WaterMass=WCW}","{Classification=Abundant}",0.000550098231827112,1,0.000550098231827112,21.7893835616438,7,Inf,1.0853167750875e-28,NA,1,"Bacteria_SAR324 clade(Marine group B)__",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Verrucomicrobiota_Verrucomicrobiae_Arctic97B-4 marine group,WaterMass=WCW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Arctic97B-4 marine group",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"improvement","{taxon=Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Roseibacillus,NO2=high,NH4=Unknown}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Verrucomicrobiota_Verrucomicrobiae_Verrucomicrobiales_Rubritaleaceae_Roseibacillus",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_,PelagicLayer=Bathypelagic}","{Classification=Abundant}",0.000550098231827112,0.875,0.000628683693516699,19.0657106164384,7,7.63284872298625,2.4892873259594e-24,0.278359232907748,0.875,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus Nitrosopumilus,PelagicLayer=Mesopelagic,NO2=high}","{Classification=Abundant}",0.000707269155206287,0.9,0.000785854616895874,19.6104452054795,9,9.54106090373281,2.62708482740111e-33,0.301837654726351,0.9,"Archaea_Crenarchaeota_Nitrososphaeria_Nitrosopumilales_Nitrosopumilaceae_Candidatus Nitrosopumilus",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_Sva0996 marine group,PelagicLayer=Bathypelagic}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Actinobacteriota_Acidimicrobiia_Microtrichales_Microtrichaceae_Sva0996 marine group",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_,Chl=low,Temperature=very high}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Bacteroidota_Bacteroidia_Chitinophagales_Saprospiraceae_",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola,NH4=Unknown,Chl=low}","{Classification=Undetermined}",0.000707269155206287,0.9,0.000785854616895874,5.592041015625,9,8.39056974459725,1.36219458735323e-05,0.164216296707775,0.9,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Crocinitomicaceae_Fluviicola",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_,Temperature=low,WaterMass=TAW}","{Classification=Undetermined}",0.000943025540275049,0.923076923076923,0.00102161100196464,5.73542668269231,12,10.9077406679764,5.03436310481035e-09,0.181425937145076,0.0995475113122173,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Cryomorphaceae_",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_,NH4=Unknown,Chl=very low,WaterMass=SW}","{Classification=Abundant}",0.00117878192534381,0.9375,0.0012573673870334,20.4275470890411,15,15.2656974459725,2.23151863926451e-60,0.347676412699022,0.131048387096774,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Aurantivirga,PelagicLayer=Mesopelagic,PO4=high,Si=low}","{Classification=Abundant}",0.00117878192534381,0.9375,0.0012573673870334,20.4275470890411,15,15.2656974459725,2.23151863926451e-60,0.347676412699022,0.0551470588235294,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Aurantivirga",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Formosa,NH4=Unknown,Chl=low}","{Classification=Abundant}",0.000628683693516699,0.8,0.000785854616895874,17.4315068493151,8,4.7705304518664,2.84703738639812e-25,0.24290329623764,0.8,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Formosa",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS2b marine group,NH4=Unknown,Si=very low,Temperature=very high,WaterMass=AW}","{Classification=Undetermined}",0.000628683693516699,0.888888888888889,0.000707269155206287,5.52300347222222,8,7.55151277013752,0.000189675800172928,0.156994520255533,0.0763888888888888,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS2b marine group",5
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group,PO4=very low,NO2=Undetected,NH4=Unknown}","{Classification=Undetermined}",0.000943025540275049,0.923076923076923,0.00102161100196464,5.73542668269231,12,10.9077406679764,5.03436310481035e-09,0.181425937145076,0.0480769230769231,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS4 marine group",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5 marine group,NH4=Unknown,Temperature=high,Salinity=very low}","{Classification=Abundant}",0.000864440078585462,0.916666666666667,0.000943025540275049,19.9736015981735,11,11.4492730844794,2.58081348251092e-42,0.32010464322209,0.0931372549019608,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_NS5 marine group",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter,PO4=very low,NH4=Unknown,Temperature=high,Salinity=very low}","{Classification=Abundant}",0.000707269155206287,0.9,0.000785854616895874,19.6104452054795,9,9.54106090373281,2.62708482740111e-33,0.301837654726351,0.0666666666666667,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Polaribacter",5
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter,NO2=Undetected,Temperature=very high}","{Classification=Undetermined}",0.000864440078585462,0.916666666666667,0.000943025540275049,5.69559733072917,11,10.0686836935167,7.0155848297355e-08,0.176283522145113,0.916666666666667,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_Flavobacteriaceae_Ulvibacter",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9 marine group_,NH4=Unknown,Si=very low,Salinity=low}","{Classification=Undetermined}",0.000943025540275049,0.923076923076923,0.00102161100196464,5.73542668269231,12,10.9077406679764,5.03436310481035e-09,0.181425937145076,0.0480769230769231,"Bacteria_Bacteroidota_Bacteroidia_Flavobacteriales_NS9 marine group_",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Chloroflexi_Dehalococcoidia_SAR202 clade,WaterMass=WCW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Chloroflexi_Dehalococcoidia_SAR202 clade",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Marinimicrobia (SAR406 clade)__,WaterMass=WCW}","{Classification=Abundant}",0.000550098231827112,1,0.000550098231827112,21.7893835616438,7,Inf,1.0853167750875e-28,NA,1,"Bacteria_Marinimicrobia (SAR406 clade)__",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_LS-NOB,Chl=Unknown,Temperature=very low}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,3.61321526053835e-10,0.186111186261745,0.116071428571429,"Bacteria_Nitrospinota_Nitrospinia_Nitrospinales_Nitrospinaceae_LS-NOB",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Planctomycetota_OM190_,PO4=very high,Chl=Unknown}","{Classification=Undetermined}",0.000707269155206287,0.9,0.000785854616895874,5.592041015625,9,8.39056974459725,1.36219458735323e-05,0.164216296707775,0.9,"Bacteria_Planctomycetota_OM190_",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_JL-ETNP-F27,WaterMass=WCW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Planctomycetota_Phycisphaerae_Phycisphaerales_Phycisphaeraceae_JL-ETNP-F27",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_Rhodopirellula,PelagicLayer=Bathypelagic}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Planctomycetota_Planctomycetes_Pirellulales_Pirellulaceae_Rhodopirellula",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales,PelagicLayer=Bathypelagic}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Proteobacteria_Alphaproteobacteria_Defluviicoccales",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Puniceispirillales_SAR116 clade_,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000707269155206287,0.818181818181818,0.000864440078585462,5.08367365056818,9,4.61481335952849,0.000202202709100732,0.130849101799297,0.818181818181818,"Bacteria_Proteobacteria_Alphaproteobacteria_Puniceispirillales_SAR116 clade_",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000707269155206287,0.9,0.000785854616895874,5.592041015625,9,8.39056974459725,1.36219458735323e-05,0.164216296707775,0.9,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Ascidiaceihabitans",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina,Si=very low,Chl=very low,Temperature=very high}","{Classification=Undetermined}",0.000943025540275049,0.923076923076923,0.00102161100196464,5.73542668269231,12,10.9077406679764,5.03436310481035e-09,0.181425937145076,0.108262108262108,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Planktomarina",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter,NH4=very low,Si=very low,Temperature=very high}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.075,"Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Sulfitobacter",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia,NH4=high}","{Classification=Abundant}",0.000943025540275049,0.923076923076923,0.00102161100196464,20.1132771338251,12,12.4033791748527,7.95522504673243e-47,0.327910357799721,0.923076923076923,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ia",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ib,PelagicLayer=Bathypelagic}","{Classification=Undetermined}",0.000550098231827112,0.875,0.000628683693516699,5.43670654296875,7,6.7124557956778,0.00263750078264809,0.148684177283119,0.875,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade I_Clade Ib",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade II_,PO4=very high,Chl=Unknown}","{Classification=Undetermined}",0.000707269155206287,0.9,0.000785854616895874,5.592041015625,9,8.39056974459725,1.36219458735323e-05,0.164216296707775,0.0666666666666667,"Bacteria_Proteobacteria_Alphaproteobacteria_SAR11 clade_Clade II_",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_OM43 clade,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000785854616895874,0.909090909090909,0.000864440078585462,5.64852627840909,10,9.22962671905697,9.77678505376637e-07,0.170588941116608,0.909090909090909,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Methylophilaceae_OM43 clade",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas,Si=low,WaterMass=TAW}","{Classification=Undetermined}",0.000707269155206287,0.9,0.000785854616895874,5.592041015625,9,8.39056974459725,1.36219458735323e-05,0.164216296707775,0.9,"Bacteria_Proteobacteria_Gammaproteobacteria_Burkholderiales_Nitrosomonadaceae_Nitrosomonas",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_HOC36,WaterMass=WCW}","{Classification=Undetermined}",0.000550098231827112,1,0.000550098231827112,6.21337890625,7,Inf,0.000103923751116952,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_HOC36",2
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Halieaceae_OM60(NOR5) clade,NH4=Unknown,Temperature=very high,Salinity=very high}","{Classification=Undetermined}",0.000628683693516699,0.888888888888889,0.000707269155206287,5.52300347222222,8,7.55151277013752,0.000189675800172928,0.156994520255533,0.0707070707070706,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Halieaceae_OM60(NOR5) clade",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_}","{Classification=Rare}",0.00738703339882122,1,0.00738703339882122,1.26077479441197,94,Inf,0.0460335182119949,NA,1,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_KI89A clade_",1
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Nitrincolaceae_,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Abundant}",0.000707269155206287,0.818181818181818,0.000864440078585462,17.8276774595268,9,5.24758349705305,1.2127380587296e-29,0.25598999823493,0.818181818181818,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Nitrincolaceae_",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade,PelagicLayer=Mesopelagic,Salinity=very high}","{Classification=Undetermined}",0.000943025540275049,0.923076923076923,0.00102161100196464,5.73542668269231,12,10.9077406679764,5.03436310481035e-09,0.181425937145076,0.923076923076923,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Porticoccaceae_SAR92 clade",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudohongiellaceae_Pseudohongiella,Chl=Unknown,Temperature=very low}","{Classification=Undetermined}",0.00102161100196464,0.928571428571429,0.00110019646365422,5.76956612723214,13,11.7467976424361,3.61321526053835e-10,0.186111186261745,0.0952380952380952,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Pseudohongiellaceae_Pseudohongiella",3
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_SAR86 clade_,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Undetermined}",0.000785854616895874,0.909090909090909,0.000864440078585462,5.64852627840909,10,9.22962671905697,9.77678505376637e-07,0.170588941116608,0.909090909090909,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_SAR86 clade_",4
"equal_interval_4","Equal interval (4 bins)",5e-04,"mutual_information","{taxon=Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Thioglobaceae_Candidatus Thioglobus,Chl=very low,Temperature=high,Salinity=very low}","{Classification=Abundant}",0.000628683693516699,0.888888888888889,0.000707269155206287,19.3683409436834,8,8.58695481335953,8.18391405853496e-29,0.290922176781766,0.0707070707070706,"Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonadales_Thioglobaceae_Candidatus Thioglobus",4
